pid hid age sex hh_serial pernum workid
81237 16838 64 2 2758040000 8 16838
81238 16839 44 1 2757906000 1 431617
81239 16839 43 2 2757906000 2 438796
81240 16839 24 1 2757906000 3 467264
81241 16839 23 2 2757906000 4 432186
81242 16839 25 1 2757906000 5 467439
81243 16839 22 2 2757906000 6 16839
81244 16839 19 1 2757906000 7 431167
81245 16839 19 1 2757906000 8 470046
81246 16839 17 1 2757906000 9 16839
81247 16839 15 1 2757906000 10 439742
81248 16839 3 1 2757906000 11 16839
81249 16839 3 1 2757906000 12 16839
81250 16840 64 1 2758058000 1 432762
81251 16840 47 2 2758058000 2 16840
81252 16840 30 1 2758058000 3 439919
81253 16840 26 1 2758058000 4 436973
81254 16840 24 1 2758058000 5 467299
81255 16840 29 2 2758058000 6 16840
81256 16840 6 2 2758058000 7 451242
81257 16840 1 1 2758058000 8 16840
81258 16840 17 2 2758058000 9 16840
81259 16840 0 2 2758058000 10 16840
81260 16841 85 1 2757965000 1 16841
81261 16841 62 2 2757965000 2 16841
81262 16841 22 1 2757965000 3 451131
81263 16842 49 1 2757834000 1 469696
81264 16842 49 2 2757834000 2 434822
81265 16842 25 1 2757834000 3 437056
81266 16842 23 2 2757834000 4 16842
81267 16842 2 1 2757834000 5 16842
81268 16842 0 1 2757834000 6 16842
81269 16842 22 2 2757834000 7 16842
81270 16842 19 2 2757834000 8 439742
81271 16842 12 1 2757834000 9 439742
81272 16842 26 1 2757834000 10 437134
81273 16842 29 2 2757834000 11 16842
81274 16842 5 1 2757834000 12 439742
81275 16842 3 1 2757834000 13 16842
81276 16843 55 1 2757925000 1 435419
81277 16843 49 2 2757925000 2 16843
81278 16843 19 1 2757925000 3 435479
81279 16843 15 1 2757925000 4 451242
81280 16844 32 1 2758082000 1 439881
81281 16844 28 2 2758082000 2 16844
81282 16844 9 2 2758082000 3 433834
81283 16844 4 1 2758082000 4 16844
81284 16845 51 1 2758066000 1 470942
81285 16845 50 2 2758066000 2 470942
81286 16845 22 1 2758066000 3 457985
81287 16845 70 2 2758066000 4 16845
81288 16845 29 2 2758066000 5 467395
81289 16845 10 2 2758066000 6 451242
81290 16845 7 2 2758066000 7 451242
81291 16845 36 1 2758066000 8 433822
81292 16846 64 2 2757775000 1 16846
81293 16846 35 1 2757775000 2 435438
81294 16846 45 2 2757775000 3 16846
81295 16846 11 1 2757775000 4 451242
81296 16847 58 2 2757944000 1 16847
81297 16847 30 1 2757944000 2 439905
81298 16847 23 2 2757944000 3 433689
81299 16847 18 1 2757944000 4 432541
81300 16847 15 2 2757944000 5 472401
81301 16847 48 1 2757944000 6 470880
81302 16848 54 2 2758053000 1 433747
81303 16848 88 2 2758053000 2 16848
81304 16848 76 2 2758053000 3 16848
81305 16848 48 2 2758053000 4 16848
81306 16848 42 1 2758053000 5 467305
81307 16848 37 2 2758053000 6 439571
81308 16849 56 1 2757951000 1 433426
81309 16849 54 2 2757951000 2 16849
81310 16849 33 2 2757951000 3 437138
81311 16849 13 1 2757951000 4 16849
81312 16849 25 2 2757951000 5 16849
81313 16849 0 2 2757951000 6 16849
81314 16849 30 1 2757951000 7 431617
81315 16849 31 2 2757951000 8 467406
81316 16849 7 2 2757951000 9 451242
81317 16849 5 1 2757951000 10 451242
81318 16850 37 2 2758014000 1 16850
81319 16850 40 1 2758014000 2 438568
81320 16850 17 2 2758014000 3 16850
81321 16850 14 2 2758014000 4 451242
81322 16850 11 1 2758014000 5 451242
81323 16850 8 2 2758014000 6 451242
81324 16850 2 1 2758014000 7 16850
81325 16851 38 1 2757968000 1 438584
81326 16851 30 2 2757968000 2 16851
81327 16851 12 2 2757968000 3 451242
81328 16851 6 1 2757968000 4 451242
81329 16852 39 1 2757878000 1 433868
81330 16852 35 2 2757878000 2 16852
81331 16852 12 2 2757878000 3 451242
81332 16852 9 2 2757878000 4 451242
81333 16852 7 2 2757878000 5 451242
81334 16852 4 1 2757878000 6 16852
81335 16852 0 2 2757878000 7 16852
81336 16853 29 1 2758023000 1 437005
81337 16853 29 2 2758023000 2 16853
81338 16853 10 1 2758023000 3 451242
81339 16853 1 1 2758023000 4 16853
81340 16854 69 1 2757911000 1 16854
81341 16854 49 2 2757911000 2 437138
81342 16854 22 1 2757911000 3 431465
81343 16854 20 1 2757911000 4 16854
81344 16855 66 1 2758074000 1 437142
81345 16855 59 2 2758074000 2 439915
81346 16856 27 1 2757764000 1 432182
81347 16856 36 2 2757764000 2 16856
81348 16856 4 2 2757764000 3 16856
81349 16856 2 2 2757764000 4 16856
81350 16857 51 1 2758066000 1 467302
81351 16857 50 2 2758066000 2 431693
81352 16857 22 1 2758066000 3 432182
81353 16857 70 2 2758066000 4 16857
81354 16857 29 2 2758066000 5 469296
81355 16857 10 2 2758066000 6 451242
81356 16857 7 2 2758066000 7 451242
81357 16857 36 1 2758066000 8 432182
81358 16858 78 1 2757773000 1 470052
81359 16858 70 2 2757773000 2 433868
81360 16858 42 1 2757773000 3 469290
81361 16859 45 1 2757999000 1 470290
81362 16859 72 1 2757999000 2 433494
81363 16859 70 1 2757999000 3 467427
81364 16859 28 2 2757999000 4 432183
81365 16859 7 2 2757999000 5 451242
81366 16860 27 1 2757764000 1 433689
81367 16860 36 2 2757764000 2 16860
81368 16860 4 2 2757764000 3 16860
81369 16860 2 2 2757764000 4 16860
81370 16861 44 2 2757828000 1 16861
81371 16861 41 1 2757828000 2 432259
81372 16861 18 1 2757828000 3 433689
81373 16861 16 2 2757828000 4 16861
81374 16861 15 2 2757828000 5 470814
81375 16861 7 1 2757828000 6 470814
81376 16861 3 2 2757828000 7 16861
81377 16862 45 1 2757829000 1 468944
81378 16862 35 2 2757829000 2 16862
81379 16862 9 2 2757829000 3 439742
81380 16862 8 1 2757829000 4 439742
81381 16862 3 2 2757829000 5 16862
81382 16863 37 1 2757758000 1 451242
81383 16863 27 2 2757758000 2 16863
81384 16863 0 2 2757758000 3 16863
81385 16864 85 1 2757965000 1 16864
81386 16864 62 2 2757965000 2 16864
81387 16864 22 1 2757965000 3 432634
81388 16865 36 1 2758043000 1 469324
81389 16865 32 2 2758043000 2 16865
81390 16865 17 1 2758043000 3 16865
81391 16865 15 2 2758043000 4 439742
81392 16865 13 2 2758043000 5 439742
81393 16865 11 2 2758043000 6 439742
81394 16866 52 1 2757767000 1 433826
81395 16866 52 2 2757767000 2 16866
81396 16866 24 1 2757767000 3 434659
81397 16867 33 1 2757923000 1 458181
81398 16867 22 2 2757923000 2 16867
81399 16867 7 1 2757923000 3 451242
81400 16867 6 2 2757923000 4 451242
81401 16867 3 1 2757923000 5 16867
81402 16867 0 2 2757923000 6 16867
81403 16868 44 1 2757848000 1 462043
81404 16868 42 2 2757848000 2 439756
81405 16868 24 1 2757848000 3 451242
81406 16868 19 1 2757848000 4 16868
81407 16868 17 2 2757848000 5 16868
81408 16868 14 1 2757848000 6 16868
81409 16868 12 2 2757848000 7 451242
81410 16868 8 2 2757848000 8 451242
81411 16868 99 2 2757848000 9 16868
81412 16869 51 1 2757827000 1 16869
81413 16869 50 2 2757827000 2 432171
81414 16869 40 2 2757827000 3 16869
81415 16869 17 1 2757827000 4 470814
81416 16870 36 1 2758043000 1 465565
81417 16870 32 2 2758043000 2 16870
81418 16870 17 1 2758043000 3 16870
81419 16870 15 2 2758043000 4 433834
81420 16870 13 2 2758043000 5 433834
81421 16870 11 2 2758043000 6 433834
81422 16871 43 1 2757807000 1 467374
81423 16871 35 2 2757807000 2 431051
81424 16871 74 2 2757807000 3 16871
81425 16872 58 2 2757944000 1 16872
81426 16872 30 1 2757944000 2 470816
81427 16872 23 2 2757944000 3 469940
81428 16872 18 1 2757944000 4 440142
81429 16872 15 2 2757944000 5 439742
81430 16872 48 1 2757944000 6 436979
81431 16873 44 1 2757831000 1 451622
81432 16873 38 2 2757831000 2 16873
81433 16873 16 1 2757831000 3 16873
81434 16873 15 2 2757831000 4 433834
81435 16873 13 2 2757831000 5 433834
81436 16873 10 2 2757831000 6 433834
81437 16874 71 2 2757850000 1 16874
81438 16874 34 1 2757850000 2 432042
81439 16874 23 1 2757850000 3 451106
81440 16874 33 2 2757850000 4 435710
81441 16874 20 2 2757850000 5 451106
81442 16874 18 2 2757850000 6 451106
81443 16874 14 2 2757850000 7 451106
81444 16874 12 1 2757850000 8 451106
81445 16874 10 1 2757850000 9 451106
81446 16875 68 1 2757933000 1 16875
81447 16875 60 2 2757933000 2 16875
81448 16875 28 1 2757933000 3 16875
81449 16875 23 1 2757933000 4 16875
81450 16875 20 1 2757933000 5 16875
81451 16875 17 2 2757933000 6 16875
81452 16876 56 1 2758080000 1 470942
81453 16876 60 2 2758080000 2 16876
81454 16876 27 2 2758080000 3 16876
81455 16876 25 1 2758080000 4 16876
81456 16876 18 1 2758080000 5 470185
81457 16876 23 1 2758080000 6 433689
81458 16876 22 2 2758080000 7 16876
81459 16876 1 2 2758080000 8 16876
81460 16877 49 1 2758031000 1 431962
81461 16877 49 2 2758031000 2 469996
81462 16877 22 2 2758031000 3 434071
81463 16877 25 1 2758031000 4 432182
81464 16878 49 2 2757841000 1 16878
81465 16878 49 1 2757841000 2 470900
81466 16878 19 1 2757841000 3 16878
81467 16878 16 2 2757841000 4 451242
81468 16878 11 2 2757841000 5 451242
81469 16878 10 2 2757841000 6 451242
81470 16879 45 1 2758012000 1 433117
81471 16879 41 2 2758012000 2 16879
81472 16879 22 1 2758012000 3 16879
81473 16879 21 1 2758012000 4 16879
81474 16879 19 1 2758012000 5 16879
81475 16879 17 1 2758012000 6 16879
81476 16879 11 1 2758012000 7 451242
81477 16879 8 2 2758012000 8 451242
81478 16879 5 2 2758012000 9 451242
81479 16880 34 1 2757893000 1 432437
81480 16880 34 2 2757893000 2 431616
81481 16880 8 1 2757893000 3 451242
81482 16880 8 2 2757893000 4 451242
81483 16881 40 1 2757747000 1 435800
81484 16881 36 2 2757747000 2 16881
81485 16881 7 2 2757747000 3 451242
81486 16882 70 1 2757969000 1 16882
81487 16882 69 2 2757969000 2 16882
81488 16882 37 1 2757969000 3 467250
81489 16882 38 1 2757969000 4 431237
81490 16883 85 1 2758020000 1 16883
81491 16883 59 2 2758020000 2 16883
81492 16883 58 1 2758020000 3 16883
81493 16883 25 2 2758020000 4 446131
81494 16883 75 2 2758020000 5 16883
81495 16884 61 1 2757949000 1 435726
81496 16884 56 2 2757949000 2 16884
81497 16884 27 2 2757949000 3 432190
81498 16884 29 1 2757949000 4 432190
81499 16884 26 2 2757949000 5 433868
81500 16884 6 2 2757949000 6 439742
81501 16885 69 1 2757814000 1 435549
81502 16885 63 2 2757814000 2 16885
81503 16886 31 2 2757763000 1 465608
81504 16886 31 1 2757763000 2 451242
81505 16886 3 1 2757763000 3 16886
81506 16886 2 2 2757763000 4 16886
81507 16887 65 1 2757765000 1 431839
81508 16887 56 2 2757765000 2 470942
81509 16887 22 1 2757765000 3 439742
81510 16887 20 1 2757765000 4 439742
81511 16888 46 1 2758068000 1 468987
81512 16888 49 2 2758068000 2 470942
81513 16888 23 2 2758068000 3 464891
81514 16888 21 2 2758068000 4 16888
81515 16888 17 2 2758068000 5 433834
81516 16888 11 1 2758068000 6 433834
81517 16888 6 2 2758068000 7 433834
81518 16888 2 1 2758068000 8 16888
81519 16889 61 1 2758041000 1 469658
81520 16889 56 2 2758041000 2 439905
81521 16889 12 1 2758041000 3 433834
81522 16890 38 1 2757854000 1 467307
81523 16890 36 2 2757854000 2 16890
81524 16890 15 1 2757854000 3 451242
81525 16890 13 1 2757854000 4 451242
81526 16890 6 2 2757854000 5 451242
81527 16891 38 1 2757862000 1 470895
81528 16891 31 2 2757862000 2 16891
81529 16891 14 2 2757862000 3 451242
81530 16891 15 2 2757862000 4 467364
81531 16891 9 1 2757862000 5 451242
81532 16891 8 2 2757862000 6 451242
81533 16891 6 2 2757862000 7 451242
81534 16892 48 1 2757788000 1 433689
81535 16892 47 2 2757788000 2 16892
81536 16892 24 2 2757788000 3 433834
81537 16892 17 1 2757788000 4 433834
81538 16892 11 2 2757788000 5 433834
81539 16893 28 2 2757774000 1 469068
81540 16893 50 2 2757774000 2 16893
81541 16893 4 2 2757774000 3 16893
81542 16894 50 1 2757872000 1 435610
81543 16894 46 2 2757872000 2 16894
81544 16894 20 1 2757872000 3 451106
81545 16894 18 1 2757872000 4 470364
81546 16894 14 1 2757872000 5 16894
81547 16894 45 1 2757872000 6 438796
81548 16895 53 2 2757755000 1 16895
81549 16895 24 1 2757755000 2 433868
81550 16895 18 2 2757755000 3 451242
81551 16896 33 1 2758042000 1 463561
81552 16896 32 2 2758042000 2 433689
81553 16896 13 2 2758042000 3 433608
81554 16896 12 2 2758042000 4 433608
81555 16896 9 2 2758042000 5 433608
81556 16896 5 2 2758042000 6 433608
81557 16897 87 1 2758030000 1 16897
81558 16897 62 1 2758030000 2 431843
81559 16897 40 2 2758030000 3 465497
81560 16897 42 1 2758030000 4 431073
81561 16897 32 2 2758030000 5 16897
81562 16897 10 1 2758030000 6 451106
81563 16897 6 2 2758030000 7 451106
81564 16897 1 1 2758030000 8 16897
81565 16898 41 1 2757948000 1 432101
81566 16898 22 1 2757948000 2 16898
81567 16898 63 2 2757948000 3 16898
81568 16899 38 1 2757880000 1 439625
81569 16899 35 2 2757880000 2 16899
81570 16899 18 2 2757880000 3 469856
81571 16899 15 1 2757880000 4 470814
81572 16899 13 2 2757880000 5 470814
81573 16900 56 1 2758000000 1 437002
81574 16900 48 2 2758000000 2 16900
81575 16900 28 2 2758000000 3 433853
81576 16900 23 2 2758000000 4 470814
81577 16900 17 2 2758000000 5 470814
81578 16900 14 2 2758000000 6 470814
81579 16900 11 2 2758000000 7 470814
81580 16901 37 2 2758014000 1 16901
81581 16901 40 1 2758014000 2 447258
81582 16901 17 2 2758014000 3 16901
81583 16901 14 2 2758014000 4 451242
81584 16901 11 1 2758014000 5 451242
81585 16901 8 2 2758014000 6 451242
81586 16901 2 1 2758014000 7 16901
81587 16902 48 2 2757963000 1 16902
81588 16902 21 1 2757963000 2 451242
81589 16902 21 2 2757963000 3 463561
81590 16902 50 1 2757963000 4 432367
81591 16902 27 2 2757963000 5 470942
81592 16902 27 1 2757963000 6 432177
81593 16902 2 2 2757963000 7 16902
81594 16902 4 1 2757963000 8 16902
81595 16903 44 1 2757777000 1 470883
81596 16903 42 2 2757777000 2 469152
81597 16903 21 2 2757777000 3 16903
81598 16903 16 2 2757777000 4 464939
81599 16903 14 1 2757777000 5 470814
81600 16903 11 1 2757777000 6 470814
81601 16903 9 2 2757777000 7 470814
81602 16904 48 2 2757963000 1 16904
81603 16904 21 1 2757963000 2 451242
81604 16904 21 2 2757963000 3 434118
81605 16904 50 1 2757963000 4 431029
81606 16904 27 2 2757963000 5 470942
81607 16904 27 1 2757963000 6 433747
81608 16904 2 2 2757963000 7 16904
81609 16904 4 1 2757963000 8 16904
81610 16905 33 1 2757943000 1 465507
81611 16905 29 2 2757943000 2 16905
81612 16905 6 2 2757943000 3 451242
81613 16905 3 2 2757943000 4 16905
81614 16906 44 1 2757904000 1 432171
81615 16906 40 2 2757904000 2 472155
81616 16906 11 2 2757904000 3 439742
81617 16906 8 1 2757904000 4 439742
81618 16906 6 1 2757904000 5 439742
81619 16907 53 1 2757886000 1 433868
81620 16907 47 2 2757886000 2 16907
81621 16907 9 1 2757886000 3 451106
81622 16907 19 1 2757886000 4 432784
81623 16907 13 2 2757886000 5 470895
81624 16907 25 1 2757886000 6 451131
81625 16907 16 2 2757886000 7 16907
81626 16907 0 1 2757886000 8 16907
81627 16908 31 1 2757926000 1 16908
81628 16908 27 2 2757926000 2 16908
81629 16908 9 2 2757926000 3 433060
81630 16908 7 1 2757926000 4 433060
81631 16908 3 2 2757926000 5 16908
81632 16909 37 1 2758056000 1 447258
81633 16909 31 2 2758056000 2 16909
81634 16909 12 1 2758056000 3 451242
81635 16909 10 1 2758056000 4 451242
81636 16909 4 1 2758056000 5 16909
81637 16910 42 1 2757945000 1 434392
81638 16910 50 2 2757945000 2 16910
81639 16910 20 2 2757945000 3 451242
81640 16910 18 1 2757945000 4 451242
81641 16910 17 1 2757945000 5 451242
81642 16910 15 2 2757945000 6 451242
81643 16911 54 1 2757806000 1 469082
81644 16911 44 2 2757806000 2 433546
81645 16911 19 1 2757806000 3 439986
81646 16911 17 1 2757806000 4 451242
81647 16911 16 1 2757806000 5 451242
81648 16911 7 2 2757806000 6 451242
81649 16912 37 2 2758015000 1 431839
81650 16912 39 1 2758015000 2 447258
81651 16912 30 2 2758015000 3 16912
81652 16912 9 1 2758015000 4 451242
81653 16912 12 1 2758015000 5 451242
81654 16912 35 1 2758015000 6 470942
81655 16912 29 2 2758015000 7 16912
81656 16912 22 1 2758015000 8 465268
81657 16913 44 1 2757777000 1 463561
81658 16913 42 2 2757777000 2 437134
81659 16913 21 2 2757777000 3 16913
81660 16913 16 2 2757777000 4 468819
81661 16913 14 1 2757777000 5 451242
81662 16913 11 1 2757777000 6 451242
81663 16913 9 2 2757777000 7 451242
81664 16914 42 1 2757790000 1 432190
81665 16914 40 2 2757790000 2 16914
81666 16914 22 1 2757790000 3 447200
81667 16914 21 1 2757790000 4 435668
81668 16914 19 1 2757790000 5 469141
81669 16914 17 1 2757790000 6 435973
81670 16914 13 1 2757790000 7 16914
81671 16914 15 2 2757790000 8 439742
81672 16914 12 2 2757790000 9 439742
81673 16914 9 1 2757790000 10 439742
81674 16914 5 1 2757790000 11 439742
81675 16914 4 1 2757790000 12 16914
81676 16914 2 1 2757790000 13 16914
81677 16915 66 1 2757779000 1 16915
81678 16915 62 2 2757779000 2 16915
81679 16916 73 1 2757953000 1 470942
81680 16916 69 2 2757953000 2 470942
81681 16916 32 1 2757953000 3 451622
81682 16916 27 2 2757953000 4 16916
81683 16916 3 1 2757953000 5 16916
81684 16917 56 1 2758000000 1 432784
81685 16917 48 2 2758000000 2 16917
81686 16917 28 2 2758000000 3 435551
81687 16917 23 2 2758000000 4 451242
81688 16917 17 2 2758000000 5 451242
81689 16917 14 2 2758000000 6 451242
81690 16917 11 2 2758000000 7 451242
81691 16918 31 1 2757889000 1 470930
81692 16918 30 2 2757889000 2 433813
81693 16918 9 1 2757889000 3 451242
81694 16918 9 1 2757889000 4 451242
81695 16919 33 1 2757923000 1 467378
81696 16919 22 2 2757923000 2 16919
81697 16919 7 1 2757923000 3 451242
81698 16919 6 2 2757923000 4 451242
81699 16919 3 1 2757923000 5 16919
81700 16919 0 2 2757923000 6 16919
81701 16920 42 2 2757899000 1 433868
81702 16920 20 2 2757899000 2 469300
81703 16920 15 2 2757899000 3 451242
81704 16920 7 1 2757899000 4 451242
81705 16921 65 1 2757870000 1 470900
81706 16921 45 2 2757870000 2 16921
81707 16921 19 1 2757870000 3 467348
81708 16921 75 1 2757870000 4 16921
81709 16922 69 2 2757974000 1 16922
81710 16922 63 2 2757974000 2 470880
81711 16922 59 2 2757974000 3 16922
81712 16922 56 2 2757974000 4 447258
81713 16923 46 1 2758068000 1 437134
81714 16923 49 2 2758068000 2 432290
81715 16923 23 2 2758068000 3 439915
81716 16923 21 2 2758068000 4 16923
81717 16923 17 2 2758068000 5 433834
81718 16923 11 1 2758068000 6 433834
81719 16923 6 2 2758068000 7 433834
81720 16923 2 1 2758068000 8 16923
81721 16924 60 1 2757994000 1 469695
81722 16924 50 2 2757994000 2 16924
81723 16924 15 2 2757994000 3 451242
81724 16924 9 1 2757994000 4 451242
81725 16924 29 1 2757994000 5 16924
81726 16925 51 2 2757754000 1 16925
81727 16925 60 1 2757754000 2 470942
81728 16925 17 1 2757754000 3 439742
81729 16925 30 1 2757754000 4 432183
81730 16926 41 1 2758071000 1 465295
81731 16926 42 2 2758071000 2 16926
81732 16926 14 2 2758071000 3 451242
81733 16926 12 1 2758071000 4 451242
81734 16926 7 1 2758071000 5 451242
81735 16927 25 1 2757816000 1 465512
81736 16927 23 2 2757816000 2 16927
81737 16927 4 1 2757816000 3 16927
81738 16928 56 1 2757847000 1 432399
81739 16928 50 2 2757847000 2 16928
81740 16928 31 2 2757847000 3 433827
81741 16928 21 1 2757847000 4 16928
81742 16928 15 2 2757847000 5 433060
81743 16928 12 1 2757847000 6 433060
81744 16928 11 2 2757847000 7 433060
81745 16928 10 1 2757847000 8 433060
81746 16928 7 1 2757847000 9 433060
81747 16929 53 1 2757810000 1 16929
81748 16929 39 2 2757810000 2 431228
81749 16929 21 2 2757810000 3 470863
81750 16929 17 2 2757810000 4 433868
81751 16929 15 1 2757810000 5 451242
81752 16929 13 1 2757810000 6 451242
81753 16929 10 2 2757810000 7 451242
81754 16929 7 1 2757810000 8 451242
81755 16929 5 2 2757810000 9 451242
81756 16929 3 1 2757810000 10 16929
81757 16930 44 1 2757882000 1 437024
81758 16930 44 2 2757882000 2 16930
81759 16930 23 2 2757882000 3 434101
81760 16930 20 2 2757882000 4 451242
81761 16930 17 2 2757882000 5 16930
81762 16930 15 1 2757882000 6 436945
81763 16930 13 1 2757882000 7 470814
81764 16930 11 2 2757882000 8 470814
81765 16930 9 2 2757882000 9 470814
81766 16930 8 2 2757882000 10 470814
81767 16930 7 1 2757882000 11 470814
81768 16930 3 1 2757882000 12 16930
81769 16931 32 1 2758075000 1 433826
81770 16931 31 2 2758075000 2 16931
81771 16931 14 2 2758075000 3 451242
